Asset NO.(SAP),รหัสครุภัณฑ์,รายละเอียดสินทรัพย์,วันที่ขึ้นทะเบียนสินทรัพย์,หน่วยนับ,Price,life_time,ชนิด,ลักษณะ,หน่วยงาน,ชื่อหน่วยงาน
10000024905,630101401000371,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 49,500 Btu/hr. ชั้น 5 - 10",2020-09-24,เครื่อง,46101.71,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024907,630101401000375,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 465,000 Btu/hr. (CONDENSING UNIT ชั้นที่ 5-10)",2020-09-24,เครื่อง,1484041.73,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024909,630101401000376,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 400,000 Btu/hr.",2020-09-24,เครื่อง,1143515.0,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024911,630101401000377,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 400,000 Btu/hr.",2020-09-24,เครื่อง,1143515.0,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024913,630101401000378,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 400,000 Btu/hr.",2020-09-24,เครื่อง,1143515.0,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024915,630101401000379,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 25,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,37073.96,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024917,630101401000380,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 25,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,37073.96,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024919,630101401000381,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 25,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,37073.96,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024921,630101401000382,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 25,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,37073.96,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024923,630101401000383,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 25,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,37073.96,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024925,630101401000384,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 25,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,37073.96,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024927,630101401000385,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 31,600 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,41046.17,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024929,630101401000386,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 31,600 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,41046.17,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024931,630101401000387,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 31,600 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,41046.17,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024933,630101401000388,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 31,600 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,41046.17,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024935,630101401000389,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 31,600 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,41046.17,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024937,630101401000390,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 31,600 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,41046.17,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024939,630101401000391,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 31,600 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,41046.17,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024941,630101401000392,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 31,600 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,41046.17,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024943,630101401000393,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 375,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,1059256.0,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024945,630101401000394,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 375,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,1059256.0,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024947,630101401000395,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 70,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,74509.03,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024949,630101401000396,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 70,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,74509.03,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024951,630101401000397,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 70,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,74509.03,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024953,630101401000398,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 70,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,74509.03,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024955,630101401000399,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 70,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,74509.03,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
10000024957,630101401000400,"เครื่องปรับอากาศ เครื่องปรับอากาศ ขนาด 70,000 Btu/hr. ชั้น 1 - 4",2020-09-24,เครื่อง,74509.03,5.0,A014 เครื่องปรับอากาศ,A020 เครื่องปรับอากาศ,0213,กองอาคารสถานที่
